1.51,0.125333234
1.515,0.187381315
1.52,0.248689887
1.525,0.309016994
1.53,0.368124553
1.535,0.425779292
1.54,0.481753674
1.545,0.535826795
1.55,0.587785252
1.555,0.63742399
1.56,0.684547106
1.565,0.728968627
1.57,0.770513243
1.575,0.809016994
1.58,0.844327926
1.585,0.87630668
1.59,0.904827052
1.595,0.929776486
1.6,0.951056516
1.605,0.968583161
1.61,0.982287251
1.615,0.992114701
1.62,0.998026728
1.625,1
1.63,0.998026728
1.635,0.992114701
1.64,0.982287251
1.645,0.968583161
1.65,0.951056516
1.655,0.929776486
1.66,0.904827052
1.665,0.87630668
1.67,0.844327926
1.675,0.809016994
1.68,0.770513243
1.685,0.728968627
1.69,0.684547106
1.695,0.63742399
1.7,0.587785252
1.705,0.535826795
1.71,0.481753674
1.715,0.425779292
1.72,0.368124553
1.725,0.309016994
1.73,0.248689887
1.735,0.187381315
1.74,0.125333234
1.745,0.06279052
1.75,5.92323E-14
1.755,-0.06279052
1.76,-0.125333234
1.765,-0.187381315
1.77,-0.248689887
1.775,-0.309016994
1.78,-0.368124553
1.785,-0.425779292
1.79,-0.481753674
1.795,-0.535826795
1.8,-0.587785252
1.805,-0.63742399
1.81,-0.684547106
1.815,-0.728968627
1.82,-0.770513243
1.825,-0.809016994
1.83,-0.844327926
1.835,-0.87630668
1.84,-0.904827052
1.845,-0.929776486
1.85,-0.951056516
1.855,-0.968583161
1.86,-0.982287251
1.865,-0.992114701
1.87,-0.998026728
1.875,-1
1.88,-0.998026728
1.885,-0.992114701
1.89,-0.982287251
1.895,-0.968583161
1.9,-0.951056516
1.905,-0.929776486
1.91,-0.904827052
1.915,-0.87630668
1.92,-0.844327926
1.925,-0.809016994
1.93,-0.770513243
1.935,-0.728968627
1.94,-0.684547106
1.945,-0.63742399
1.95,-0.587785252
1.955,-0.535826795
1.96,-0.481753674
1.965,-0.425779292
1.97,-0.368124553
1.975,-0.309016994
1.98,-0.248689887
1.985,-0.187381315
1.99,-0.125333234
1.995,-0.06279052
2,-1.2508E-13
